publish_date,positive,neutral,negative,total
2024-11-20,0.20899096837204598,0.6863063594934199,0.1047026362791747,neutral
2024-11-21,0.2155408126045586,0.5835570212511811,0.20090214892661606,neutral
2024-11-22,0.333017705814402,0.666815895572654,0.0001663819805091609,neutral
2024-11-23,0.7139578518893229,0.28585673806082923,0.00018542174698917994,positive
2024-11-25,0.10249547818535315,0.8255251292613268,0.07197939030967453,neutral
