publish_date,positive,neutral,negative,total
2024-11-19,0.32184453877756214,0.2318854608888311,0.44627000905845,negative
2024-11-20,0.1537125133547566,0.20492075612585592,0.6413667244595542,negative
2024-11-21,0.482346394040942,0.005561328651238,0.5120922637364129,negative
2024-11-22,0.4204932246875251,0.046381792313574505,0.5331249763770028,negative
2024-11-23,0.11877617483318319,0.000533746822620742,0.8806900813182195,negative
2024-11-24,0.7420251679443632,0.013816226930968394,0.24415860093072297,positive
2024-11-25,0.33137117896501533,0.026409848745719267,0.6422189713133082,negative
2024-11-26,0.25743821150812346,0.018928932635506775,0.7236328566772168,negative
