publish_date,positive,neutral,negative,total
2024-11-20,0.49356938009416973,0.3658363098585439,0.14059430482169302,positive
2024-11-21,0.43145236351394073,0.4621158605707567,0.10643177246073525,neutral
2024-11-22,0.32857520841282145,0.5557413367369677,0.11568344964720952,neutral
2024-11-23,0.32614945611262014,0.6471126286153153,0.026737904950879444,neutral
2024-11-24,0.39195805718326987,0.5332169892598184,0.07482494782317732,neutral
