publish_date,positive,neutral,negative,total
2024-11-14,0.30941250359101086,0.5904148611994631,0.10017263192110189,neutral
2024-11-15,0.2638873256614431,0.6858866484367037,0.05022601781628756,neutral
2024-11-16,0.23251219309684215,0.6857467479064707,0.08174105185027511,neutral
2024-11-17,0.16366379155269054,0.7202726452754389,0.11606354806898204,neutral
2024-11-18,0.25999062702743764,0.7084780427549727,0.03153132047355776,neutral
2024-11-19,0.27172926566409933,0.6820805242352538,0.04619020954352174,neutral
2024-11-20,0.3655935984670233,0.5902095640009042,0.04419682853843184,neutral
