publish_date,positive,neutral,negative,total
2024-11-19,0.7440417412668466,0.045987133744347375,0.20997111120086628,positive
2024-11-20,0.3201041990436171,0.02145539470035946,0.6584404043146534,negative
2024-11-21,0.5129205419753979,0.0057473540624087965,0.48133211017238164,positive
2024-11-22,0.002043224365209296,0.045833948462054,0.9521228288272064,negative
2024-11-24,0.000942917331121862,0.0003484614833723754,0.9987086057662964,negative
2024-11-25,0.2759827345850811,0.0004358005378994026,0.7235814682910652,negative
2024-11-26,0.18342742401888967,0.0041245313153434274,0.8124480366631268,negative
