Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-12-21 00:00:00+09:00,186227.3669476598,190470.52214393558,185850.1975968797,187358.875,545031,0.0,0.0
2023-12-22 00:00:00+09:00,188584.67336683418,189056.13505025127,187170.2883165829,187641.75,347866,0.0,0.0
2023-12-26 00:00:00+09:00,189056.14165461517,189056.14165461517,186415.956135249,187453.171875,409928,0.0,0.0
2023-12-27 00:00:00+09:00,187358.88155698995,187924.6356029597,185944.4964420655,187170.296875,331186,0.0,0.0
2023-12-28 00:00:00+09:00,187453.1664004914,191884.90625,187075.99705159705,191884.90625,766503,0.0,0.0
2024-01-02 00:00:00+09:00,190470.50997506233,190941.97163341646,188396.07867830424,189056.125,373050,0.0,0.0
2024-01-03 00:00:00+09:00,187736.0406749871,188113.21001838235,182738.546875,182738.546875,548675,0.0,0.0
2024-01-04 00:00:00+09:00,181041.3,181795.63874999998,178306.82203125,179155.453125,505979,0.0,0.0
2024-01-05 00:00:00+09:00,179249.74816470902,179626.91754538173,176515.27015483181,176609.5625,440219,0.0,0.0
2024-01-08 00:00:00+09:00,176892.41367124394,178118.2139792003,174912.27471223747,175100.859375,323498,0.0,0.0
2024-01-09 00:00:00+09:00,177080.99373653016,177080.99373653016,174912.2701710668,175006.5625,349068,0.0,0.0
2024-01-10 00:00:00+09:00,175006.56561328334,176609.53523366363,174629.39629084093,176043.78125,330767,0.0,0.0
2024-01-11 00:00:00+09:00,176515.25655080215,178212.5186330214,176326.671875,176326.671875,538799,0.0,0.0
2024-01-12 00:00:00+09:00,175949.48835685482,176703.82699932795,175195.14971438173,175383.734375,240690,0.0,0.0
2024-01-15 00:00:00+09:00,175383.74,176515.248,175195.15533333333,176798.125,35456,0.0,0.0
2024-01-16 00:00:00+09:00,175949.49746576263,177363.88249362246,175100.86644904673,175572.328125,225780,0.0,0.0
2024-01-17 00:00:00+09:00,175666.6239170792,175760.91625412542,170669.13005363036,171423.46875,481127,0.0,0.0
2024-01-18 00:00:00+09:00,169726.19658712542,172083.5048730577,169631.90425568813,169914.78125,433597,0.0,0.0
2024-01-19 00:00:00+09:00,172554.9879609246,172554.9879609246,169820.51000963125,171329.1875,288166,0.0,0.0
2024-01-22 00:00:00+09:00,171894.93142698501,171989.22376457523,169537.62298722932,169820.5,391914,0.0,0.0
2024-01-23 00:00:00+09:00,170857.71032873375,174252.234375,170574.83332487824,174252.234375,376671,0.0,0.0
2024-01-24 00:00:00+09:00,174723.7051435811,174817.9974831081,171706.3502787162,174440.828125,345726,0.0,0.0
2024-01-25 00:00:00+09:00,173875.07011791202,179626.9026977345,173026.43908154478,177929.640625,778658,0.0,0.0
2024-01-26 00:00:00+09:00,178495.4094033636,178778.28643886812,175855.22373865457,176609.5625,468376,0.0,0.0
2024-01-29 00:00:00+09:00,176609.54847264828,186038.78224054194,175949.50210889571,184435.8125,1199045,0.0,0.0
2024-01-30 00:00:00+09:00,184812.99375,185378.7478125,178495.40671875,179155.453125,955999,0.0,0.0
2024-01-31 00:00:00+09:00,178495.39668711458,184247.22933260535,177741.05797950923,183492.890625,1053355,0.0,0.0
2024-02-01 00:00:00+09:00,182832.82831280047,197070.97017728366,182455.65899188703,196128.046875,2855056,0.0,0.0
2024-02-02 00:00:00+09:00,208857.53073375553,214986.5327643172,201785.60531387667,214043.609375,5844398,0.0,0.0
2024-02-05 00:00:00+09:00,220172.61039259454,225830.1507024685,213100.6850052521,224415.765625,5742710,0.0,0.0
2024-02-06 00:00:00+09:00,220644.0680732484,226301.6082802548,217343.83628582803,222058.453125,3293825,0.0,0.0
2024-02-07 00:00:00+09:00,225358.67869897958,232430.60376275508,224415.75535714286,231016.21875,2711612,0.0,0.0
2024-02-08 00:00:00+09:00,229130.380125,236202.3054375,227715.9950625,235730.84375,3017429,0.0,0.0
2024-02-13 00:00:00+09:00,236673.76863704817,246103.00244728915,233373.53680346385,234787.921875,2690468,0.0,0.0
2024-02-14 00:00:00+09:00,231016.22581466395,236673.76603869654,230544.7641293279,231487.6875,1702299,0.0,0.0
2024-02-15 00:00:00+09:00,235730.85364255766,236202.31534984277,223472.84925314467,224887.234375,2103428,0.0,0.0
2024-02-16 00:00:00+09:00,227715.98400371286,238559.60228960396,222058.44402846534,238088.140625,2261790,0.0,0.0
2024-02-19 00:00:00+09:00,239031.0639542079,242331.29560643563,234316.4473081683,238088.140625,1801441,0.0,0.0
2024-02-20 00:00:00+09:00,235730.85614669422,238559.62642045456,224887.2367639463,228187.46875,1944653,0.0,0.0
2024-02-21 00:00:00+09:00,228187.44898225472,231959.14235386223,223944.29393919624,225830.140625,1149137,0.0,0.0
2024-02-22 00:00:00+09:00,225358.68852669405,231487.69051591374,223944.30345225873,229601.84375,1475580,0.0,0.0
2024-02-23 00:00:00+09:00,230073.296875,235259.375288166,228187.45017930327,230073.296875,1660625,0.0,0.0
2024-02-26 00:00:00+09:00,223944.30243200838,227244.53425732217,218286.76216004184,225358.6875,1751340,0.0,0.0
2024-02-27 00:00:00+09:00,225358.69608228514,230544.7748624214,223944.31096042978,224887.234375,1265434,0.0,0.0
2024-02-28 00:00:00+09:00,228698.89453125,244336.42578125,226255.5302734375,242381.734375,1911431,8400.0,0.0
2024-02-29 00:00:00+09:00,240915.69563997007,247757.11498877246,237983.6587761976,244825.078125,2056620,0.0,0.0
2024-03-04 00:00:00+09:00,249711.8125,254109.86790606653,247268.44838551857,249711.8125,1854280,0.0,0.0
2024-03-05 00:00:00+09:00,245802.4423632028,248734.47944904616,241893.0595820783,243359.078125,1436614,0.0,0.0
2024-03-06 00:00:00+09:00,241404.3675298805,248245.78685258963,240427.0219123506,245313.75,1103072,0.0,0.0
2024-03-07 00:00:00+09:00,246779.7703125,252155.17124999998,241893.0421875,244336.40625,988457,0.0,0.0
2024-03-08 00:00:00+09:00,245802.43462821146,249223.1444540514,243847.7432991601,247268.453125,1210240,0.0,0.0
2024-03-11 00:00:00+09:00,245313.7483316222,246779.76674794662,236517.63783367557,237983.65625,1178615,0.0,0.0
2024-03-12 00:00:00+09:00,238472.34860248448,241404.38567546586,234562.96583850932,236028.984375,1096802,0.0,0.0
2024-03-13 00:00:00+09:00,237983.6624434105,244336.40907947687,235540.2983526157,242870.390625,1413782,0.0,0.0
2024-03-14 00:00:00+09:00,242381.71222664014,249223.13152335983,240427.02099900597,245802.421875,1574794,0.0,0.0
2024-03-15 00:00:00+09:00,244336.40272073922,248734.45796971253,237983.65625,237983.65625,1175933,0.0,0.0
2024-03-18 00:00:00+09:00,238472.33092783505,241893.0405927835,235540.29407216495,237006.3125,723835,0.0,0.0
2024-03-19 00:00:00+09:00,235540.30355263158,238472.3405263158,230653.5752631579,232119.59375,944727,0.0,0.0
2024-03-20 00:00:00+09:00,234562.95124481327,240427.0250259336,232119.58716934646,235540.296875,1230314,0.0,0.0
2024-03-21 00:00:00+09:00,241404.36569940476,248245.7849702381,240427.0200892857,246291.09375,1578378,0.0,0.0
2024-03-22 00:00:00+09:00,246779.76674794662,248245.78516427104,235540.2922227926,237983.65625,1091572,0.0,0.0
2024-03-25 00:00:00+09:00,238472.3366388309,239938.35510177453,234074.28125,234074.28125,784822,0.0,0.0
2024-03-26 00:00:00+09:00,233585.60654885657,238472.33471933473,233096.93373180873,235051.625,802094,0.0,0.0
2024-03-27 00:00:00+09:00,235540.291303791,241893.03774974385,235051.61850025615,238472.328125,818180,0.0,0.0
2024-03-28 00:00:00+09:00,242414.02452531646,242414.02452531646,232559.79588607597,233545.21875,1050347,2000.0,0.0
2024-03-29 00:00:00+09:00,234530.64565450646,235516.06853540774,228618.1083690987,229603.53125,852346,0.0,0.0
2024-04-01 00:00:00+09:00,231081.66322115384,231574.3746565934,223690.99168956044,224183.703125,898781,0.0,0.0
2024-04-02 00:00:00+09:00,221720.1455965909,223198.2799005682,213344.05120738636,216793.03125,1802613,0.0,0.0
2024-04-03 00:00:00+09:00,215807.59657118056,220241.99924045138,211373.19390190972,212851.328125,1138600,0.0,0.0
2024-04-04 00:00:00+09:00,215314.89117809734,225169.11960730088,213344.04549225664,222705.5625,1357330,0.0,0.0
2024-04-05 00:00:00+09:00,220242.0136155765,226647.26233370288,219749.30217572063,222212.859375,1121453,0.0,0.0
2024-04-08 00:00:00+09:00,223690.98682795698,234530.63817204302,222705.5639784946,229110.8125,1245057,0.0,0.0
2024-04-09 00:00:00+09:00,231081.67074424343,233052.5165501645,224676.421875,224676.421875,663665,0.0,0.0
2024-04-11 00:00:00+09:00,218763.8721473029,237486.90625,216793.02645228215,237486.90625,1853791,0.0,0.0
2024-04-12 00:00:00+09:00,237486.90920430672,237979.62063419117,233545.2177652311,234530.640625,997710,0.0,0.0
2024-04-15 00:00:00+09:00,232559.79917184266,239457.75931677019,230096.2419772257,237979.625,1018783,0.0,0.0
2024-04-16 00:00:00+09:00,235516.07502582646,240935.90102014464,233052.51775568182,238472.34375,1201766,0.0,0.0
2024-04-17 00:00:00+09:00,238472.32855995715,239457.75140524624,230096.234375,230096.234375,1029202,0.0,0.0
2024-04-18 00:00:00+09:00,233545.20880681818,235516.05445075757,225169.11482007577,227632.671875,1168222,0.0,0.0
2024-04-19 00:00:00+09:00,227632.6835106383,233545.22074468088,225661.83776595746,231574.375,1174278,0.0,0.0
2024-04-22 00:00:00+09:00,236501.47959183675,242414.01658163266,236008.7681760204,241428.59375,1314974,0.0,0.0
2024-04-23 00:00:00+09:00,246355.7114228457,247833.84569138277,242414.02004008016,245863.0,1153091,0.0,0.0
2024-04-24 00:00:00+09:00,245370.28570544554,249804.6884591584,243892.15145420792,248819.265625,1242059,0.0,0.0
2024-04-25 00:00:00+09:00,247341.12593749998,250297.394375,242414.011875,246355.703125,1297404,0.0,0.0
2024-04-26 00:00:00+09:00,246355.7114228457,249804.6913827655,239457.751503006,245863.0,980459,0.0,0.0
2024-04-29 00:00:00+09:00,245370.2866550696,250790.1122639165,241921.306722167,247833.84375,852780,0.0,0.0
2024-04-30 00:00:00+09:00,246355.70219123506,249311.97061752988,244384.85657370518,247341.125,545747,0.0,0.0
2024-05-02 00:00:00+09:00,245370.296875,247833.85407254018,242906.73967745985,245370.296875,602350,0.0,0.0
2024-05-03 00:00:00+09:00,246355.71187759336,246848.42330134855,237486.90625,237486.90625,727057,0.0,0.0
2024-05-07 00:00:00+09:00,238965.05520402893,242414.0353822314,236501.4979338843,238472.34375,799659,0.0,0.0
2024-05-08 00:00:00+09:00,236994.20938791323,240443.1895661157,236501.4979338843,238472.34375,444082,0.0,0.0
2024-05-09 00:00:00+09:00,238472.33306962025,238965.04450158228,231574.3730221519,233545.21875,704379,0.0,0.0
2024-05-10 00:00:00+09:00,235516.06780538303,239457.75931677019,233545.22204968944,237979.625,455541,0.0,0.0
2024-05-13 00:00:00+09:00,238965.03667091837,243892.15082908163,238472.32525510204,241428.59375,550255,0.0,0.0
2024-05-14 00:00:00+09:00,241921.31151749493,243399.44580375252,239457.75437373226,242906.734375,670650,0.0,0.0
2024-05-16 00:00:00+09:00,244384.87601214575,244877.58745571863,241921.31879428137,243399.453125,559548,0.0,0.0
2024-05-17 00:00:00+09:00,243399.44038165984,245862.99747054302,240443.171875,240443.171875,408947,0.0,0.0
2024-05-20 00:00:00+09:00,241921.30766591817,251282.82466317367,240935.8848241018,246848.421875,860566,0.0,0.0
2024-05-21 00:00:00+09:00,245370.29292243082,250297.40723814227,244384.8700592885,249311.984375,576613,0.0,0.0
2024-05-22 00:00:00+09:00,249311.97698555957,273454.8364169675,247341.13131768952,272962.125,3336634,0.0,0.0
2024-05-23 00:00:00+09:00,269513.15826427256,270991.29258747696,263600.6209714549,267542.3125,1886248,0.0,0.0
2024-05-24 00:00:00+09:00,264586.01653037383,270498.5532126168,262122.45957943925,263600.59375,1059149,0.0,0.0
2024-05-27 00:00:00+09:00,263600.6270597928,267542.31867937854,258180.8010828625,261629.78125,1011436,0.0,0.0
2024-05-28 00:00:00+09:00,261137.046875,266064.16096698114,259658.91264740564,261137.046875,598743,0.0,0.0
2024-05-29 00:00:00+09:00,258673.4936242816,261137.05070641762,253253.66804358238,257195.359375,965532,0.0,0.0
2024-05-30 00:00:00+09:00,256702.65184216926,260151.63180933852,251775.53760335603,253253.671875,640526,0.0,0.0
2024-05-31 00:00:00+09:00,255717.2329854249,256209.94441699603,249311.984375,249311.984375,1014549,0.0,0.0
2024-06-03 00:00:00+09:00,253746.37573702828,266064.16096698114,253253.66432783016,261137.046875,1186533,0.0,0.0
2024-06-04 00:00:00+09:00,258673.49556587837,261629.76408663127,254239.09278474905,255224.515625,660409,0.0,0.0
2024-06-05 00:00:00+09:00,257195.3565340909,263600.6048768939,252760.95383522726,260151.625,882084,0.0,0.0
2024-06-07 00:00:00+09:00,258673.48982900943,262615.1811025943,257688.0670106132,261137.046875,519878,0.0,0.0
2024-06-10 00:00:00+09:00,257688.057067757,267542.2848714953,257195.3456775701,263600.59375,945927,0.0,0.0
2024-06-11 00:00:00+09:00,266556.882322417,269513.1508879151,263600.6137569188,267049.59375,967240,0.0,0.0
2024-06-12 00:00:00+09:00,269020.45625,269020.45625,264093.3416666667,266064.1875,567334,0.0,0.0
2024-06-13 00:00:00+09:00,269020.4414498141,276903.8243494424,265078.75,265078.75,1862106,0.0,0.0
2024-06-14 00:00:00+09:00,264586.0239039179,270005.8493470149,263107.8896921642,264093.3125,778015,0.0,0.0
2024-06-17 00:00:00+09:00,271976.723967684,280845.53018402157,271484.0125112208,274440.28125,1945849,0.0,0.0
2024-06-18 00:00:00+09:00,276411.0992159894,285772.6159452297,274440.25358878094,278874.65625,1667920,0.0,0.0
2024-06-19 00:00:00+09:00,282323.65625,288236.1935536649,279860.0990401396,282323.65625,1228960,0.0,0.0
2024-06-20 00:00:00+09:00,281338.21875,283801.77583187394,278381.95025175135,281338.21875,629996,0.0,0.0
2024-06-21 00:00:00+09:00,279367.386328125,280845.5206473214,274932.9833705357,275918.40625,876560,0.0,0.0
2024-06-24 00:00:00+09:00,272962.1212188612,278874.6581405694,271483.98698843416,276903.8125,598019,0.0,0.0
2024-06-25 00:00:00+09:00,276903.82842287695,288236.19150779897,275918.40554592723,284294.5,1023261,0.0,0.0
2024-06-26 00:00:00+09:00,284787.1948402418,289221.5975280657,282323.6377914508,285279.90625,694207,0.0,0.0
2024-06-27 00:00:00+09:00,284783.78575922817,296194.9827495805,284287.64675964764,295698.84375,1157313,2000.0,0.0
2024-06-28 00:00:00+09:00,297187.2508474576,297187.2508474576,290737.44406779663,292722.0,761453,0.0,0.0
2024-07-01 00:00:00+09:00,289745.1678321678,293714.27972027974,283295.36101398605,283791.5,864443,0.0,0.0
2024-07-02 00:00:00+09:00,280814.66880733945,281310.80779816513,268907.33302752295,270395.75,1558999,0.0,0.0
2024-07-03 00:00:00+09:00,272876.44078351447,279326.2475656703,270395.7458673007,273868.71875,1072157,0.0,0.0
2024-07-04 00:00:00+09:00,275357.125,278830.0977477477,272380.2912162162,275357.125,552767,0.0,0.0
2024-07-05 00:00:00+09:00,275357.1519128114,279822.403024911,274861.01290035585,278830.125,586121,0.0,0.0
2024-07-08 00:00:00+09:00,279822.37831272086,287264.4628423145,278830.1003754417,280814.65625,603805,0.0,0.0
2024-07-09 00:00:00+09:00,281806.95355191256,283295.37056010927,270395.75648907106,272380.3125,1135540,0.0,0.0
2024-07-10 00:00:00+09:00,272876.45150273223,275357.14651639346,270395.75648907106,272380.3125,672155,0.0,0.0
2024-07-11 00:00:00+09:00,274860.98934021546,276349.40625,272380.2944905745,276349.40625,653458,0.0,0.0
2024-07-12 00:00:00+09:00,275357.1365676795,276349.4145372928,265930.4958563536,269403.46875,666813,0.0,0.0
2024-07-15 00:00:00+09:00,270891.875698324,271388.01466480445,265434.3470670391,266426.625,541442,0.0,0.0
2024-07-16 00:00:00+09:00,268411.20047814207,273868.7295081967,267915.06147540984,272380.3125,552065,0.0,0.0
2024-07-17 00:00:00+09:00,273372.5705307262,273372.5705307262,265930.48603351956,266426.625,512968,0.0,0.0
2024-07-18 00:00:00+09:00,264938.2129318618,265434.35190738965,254519.29444577734,258488.40625,1083373,0.0,0.0
2024-07-19 00:00:00+09:00,256503.859375,257496.1373609768,252038.60843810445,256503.859375,737904,0.0,0.0
2024-07-22 00:00:00+09:00,257000.00263480394,259480.69764093138,249061.7786151961,253030.890625,769457,0.0,0.0
2024-07-23 00:00:00+09:00,256007.7210626186,262457.5279886148,255511.5820683112,261465.25,803042,0.0,0.0
2024-07-24 00:00:00+09:00,257496.1373609768,261465.24930488394,255511.58138902322,256503.859375,608412,0.0,0.0
2024-07-25 00:00:00+09:00,251046.3231858847,253030.87910039764,245588.79442097415,249557.90625,832753,0.0,0.0
2024-07-26 00:00:00+09:00,246581.07738706368,248565.63334188913,230208.4907597536,241619.6875,2662741,0.0,0.0
2024-07-29 00:00:00+09:00,242115.834148728,257992.2822896282,241123.55613992174,253527.03125,1302271,0.0,0.0
2024-07-30 00:00:00+09:00,251046.334,256007.724,247573.361,248069.5,594899,0.0,0.0
2024-07-31 00:00:00+09:00,248069.49673694777,251542.46969126505,245588.8017695783,247077.21875,594919,0.0,0.0
2024-08-01 00:00:00+09:00,249061.77379191323,256503.8586661736,249061.77379191323,251542.46875,734315,0.0,0.0
2024-08-02 00:00:00+09:00,240627.41114882173,246084.9400614754,240131.2721567623,242115.828125,889521,0.0,0.0
2024-08-05 00:00:00+09:00,234177.60128348216,237650.57418387278,214828.18083844866,222270.265625,1465965,0.0,0.0
2024-08-06 00:00:00+09:00,231696.9111369681,239635.1350731383,226239.38218085107,233185.328125,1250180,0.0,0.0
2024-08-07 00:00:00+09:00,231200.7753575212,239138.99940413138,229712.3583487818,234177.609375,756779,0.0,0.0
2024-08-08 00:00:00+09:00,229712.35993657506,238146.72304439745,226735.52589852008,234673.75,698685,0.0,0.0
2024-08-09 00:00:00+09:00,238642.85194830247,246084.93672839506,238146.71296296298,241123.546875,606967,0.0,0.0
2024-08-12 00:00:00+09:00,244100.38244353182,247077.21637577002,240131.27053388092,241619.6875,469844,0.0,0.0
2024-08-13 00:00:00+09:00,240131.26890432098,243604.24180169753,238146.71296296298,241123.546875,358474,0.0,0.0
2024-08-14 00:00:00+09:00,243604.25103734442,246084.9460580913,236658.30497925312,239139.0,500276,0.0,0.0
2024-08-16 00:00:00+09:00,246084.94460784315,254519.30762867647,244596.52760416668,253030.890625,1113073,0.0,0.0
2024-08-19 00:00:00+09:00,254023.168627451,257496.1416360294,248069.5006127451,253030.890625,739313,0.0,0.0
2024-08-20 00:00:00+09:00,256007.71215820312,258984.5460205078,253030.87829589844,254023.15625,660818,0.0,0.0
2024-08-21 00:00:00+09:00,255511.57735148515,255511.57735148515,249061.77054455446,250550.1875,359513,0.0,0.0
2024-08-22 00:00:00+09:00,251542.46635584676,252038.60534274194,243604.24256552418,246084.9375,497250,0.0,0.0
2024-08-23 00:00:00+09:00,243604.2417079208,252038.60445544554,243108.10272277228,250550.1875,449189,0.0,0.0
2024-08-26 00:00:00+09:00,253527.02733592186,256007.7223196393,245588.80338802605,247573.359375,469538,0.0,0.0
2024-08-27 00:00:00+09:00,246581.0748421717,249061.769760101,242611.96297348483,245588.796875,555018,0.0,0.0
2024-08-28 00:00:00+09:00,247573.35907335908,258984.55598455598,244100.3861003861,257000.0,1170970,0.0,0.0
2024-08-29 00:00:00+09:00,259480.69333293036,264938.2222558027,254023.16441005803,256503.859375,1646679,0.0,0.0
2024-08-30 00:00:00+09:00,258984.56029843446,263449.81133806263,253527.03125,253527.03125,1206940,0.0,0.0
2024-09-02 00:00:00+09:00,254023.17073170733,254023.17073170733,243108.11261432926,244100.390625,1006660,0.0,0.0
2024-09-03 00:00:00+09:00,242115.82236842104,242611.9613486842,234177.59868421053,235666.015625,1024521,0.0,0.0
2024-09-04 00:00:00+09:00,229216.20806451613,234673.736827957,227727.79112903227,230704.625,942257,0.0,0.0
2024-09-05 00:00:00+09:00,234177.6020742358,235666.01903657205,225247.10030021833,227231.65625,884047,0.0,0.0
2024-09-06 00:00:00+09:00,226239.37335164836,228720.06823489012,221277.98358516485,225743.234375,710077,0.0,0.0
2024-09-09 00:00:00+09:00,223758.68494689543,229712.3528390523,223262.54595588235,227727.796875,638085,0.0,0.0
2024-09-10 00:00:00+09:00,227727.80174512987,229216.21875,225247.10673701297,229216.21875,364974,0.0,0.0
2024-09-11 00:00:00+09:00,227727.7927852349,228720.07074944073,219789.56907158837,221774.125,781938,0.0,0.0
2024-09-12 00:00:00+09:00,224254.81667564655,230208.484375,223758.67770070044,230208.484375,660069,0.0,0.0
2024-09-13 00:00:00+09:00,235666.01397679324,238642.84783755272,232689.18011603373,235169.875,524969,0.0,0.0
2024-09-19 00:00:00+09:00,242115.83460365856,244596.52963033537,239635.13957698172,244100.390625,848380,0.0,0.0
2024-09-20 00:00:00+09:00,248069.50162175647,249061.7796282435,245588.8066055389,248565.640625,809348,0.0,0.0
2024-09-23 00:00:00+09:00,249557.91371736946,249557.91371736946,244596.5237826305,247077.21875,484728,0.0,0.0
2024-09-24 00:00:00+09:00,247077.21621788538,251046.328125,246084.93824110672,251046.328125,429463,0.0,0.0
2024-09-25 00:00:00+09:00,253527.01807902585,255015.43501491056,248565.62829274355,249557.90625,575575,0.0,0.0
2024-09-26 00:00:00+09:00,248069.49806949808,257000.0,245588.8030888031,257000.0,766978,0.0,0.0
2024-09-27 00:00:00+09:00,257500.0,259000.0,253500.0,254500.0,493853,2000.0,0.0
2024-09-30 00:00:00+09:00,255500.0,256000.0,244000.0,244000.0,1032595,0.0,0.0
2024-10-02 00:00:00+09:00,237500.0,241000.0,236500.0,237000.0,1035510,0.0,0.0
2024-10-04 00:00:00+09:00,235500.0,241500.0,232000.0,239500.0,856583,0.0,0.0
2024-10-07 00:00:00+09:00,244000.0,247000.0,241000.0,247000.0,731171,0.0,0.0
2024-10-08 00:00:00+09:00,244500.0,247000.0,244000.0,246000.0,413552,0.0,0.0
2024-10-10 00:00:00+09:00,253000.0,255500.0,246000.0,246000.0,641891,0.0,0.0
2024-10-11 00:00:00+09:00,248000.0,249500.0,246500.0,248500.0,282919,0.0,0.0
2024-10-14 00:00:00+09:00,250500.0,254000.0,248000.0,248500.0,307668,0.0,0.0
2024-10-15 00:00:00+09:00,249500.0,249500.0,246000.0,246000.0,382087,0.0,0.0
2024-10-16 00:00:00+09:00,246000.0,247000.0,242000.0,247000.0,799813,0.0,0.0
2024-10-17 00:00:00+09:00,245000.0,246000.0,235500.0,235500.0,923060,0.0,0.0
2024-10-18 00:00:00+09:00,237000.0,239000.0,233000.0,234500.0,696368,0.0,0.0
2024-10-21 00:00:00+09:00,235000.0,240000.0,234500.0,237000.0,443742,0.0,0.0
2024-10-22 00:00:00+09:00,236000.0,239000.0,232500.0,234500.0,517834,0.0,0.0
2024-10-23 00:00:00+09:00,236500.0,243000.0,234000.0,241000.0,671384,0.0,0.0
2024-10-24 00:00:00+09:00,241000.0,241000.0,228000.0,228500.0,1209781,0.0,0.0
2024-10-25 00:00:00+09:00,226500.0,231000.0,220500.0,225500.0,1116832,0.0,0.0
2024-10-28 00:00:00+09:00,226000.0,229000.0,224000.0,226500.0,639039,0.0,0.0
2024-10-29 00:00:00+09:00,226000.0,226500.0,221000.0,224000.0,746178,0.0,0.0
2024-10-30 00:00:00+09:00,223000.0,225000.0,220500.0,220500.0,554300,0.0,0.0
2024-10-31 00:00:00+09:00,220500.0,221500.0,215000.0,215000.0,1075398,0.0,0.0
2024-11-01 00:00:00+09:00,212500.0,216500.0,211500.0,213500.0,765177,0.0,0.0
2024-11-04 00:00:00+09:00,215000.0,220500.0,214000.0,216500.0,748180,0.0,0.0
2024-11-05 00:00:00+09:00,214000.0,215500.0,211500.0,215000.0,615978,0.0,0.0
2024-11-06 00:00:00+09:00,214000.0,214500.0,205500.0,206500.0,1880618,0.0,0.0
2024-11-07 00:00:00+09:00,203500.0,210500.0,201000.0,206500.0,1108161,0.0,0.0
2024-11-08 00:00:00+09:00,209500.0,210500.0,202500.0,203500.0,716859,0.0,0.0
2024-11-11 00:00:00+09:00,203500.0,212500.0,203500.0,211000.0,856539,0.0,0.0
2024-11-12 00:00:00+09:00,213000.0,213500.0,206500.0,207000.0,911213,0.0,0.0
2024-11-13 00:00:00+09:00,206000.0,206000.0,199900.0,199900.0,778547,0.0,0.0
2024-11-14 00:00:00+09:00,200500.0,203500.0,197300.0,201500.0,817142,0.0,0.0
2024-11-15 00:00:00+09:00,200000.0,208500.0,199900.0,206000.0,709396,0.0,0.0
2024-11-18 00:00:00+09:00,206000.0,218000.0,206000.0,217000.0,1115993,0.0,0.0
2024-11-19 00:00:00+09:00,217000.0,219000.0,213000.0,215500.0,540792,0.0,0.0
2024-11-20 00:00:00+09:00,213000.0,220500.0,212500.0,218500.0,572617,0.0,0.0
2024-11-21 00:00:00+09:00,218500.0,219500.0,215500.0,215500.0,499737,0.0,0.0
2024-11-22 00:00:00+09:00,216000.0,218500.0,214500.0,217000.0,419056,0.0,0.0
2024-11-25 00:00:00+09:00,219000.0,221500.0,216500.0,219000.0,726301,0.0,0.0
2024-11-26 00:00:00+09:00,218000.0,224500.0,216500.0,223500.0,720711,0.0,0.0
